Name,Overall,Potential,Value,Wage,AbilityScore,CostScore,Cluster
 M. Poscha,52,61,60000.0,2000.0,56.5,31000.0,0
 K. Shakhtiev,56,69,160000.0,3000.0,62.5,81500.0,0
 K. Iwashita,67,67,550000.0,8000.0,67.0,279000.0,3
 L. Strizzolo,65,70,725000.0,2000.0,67.5,363500.0,3
 J. Moreno,63,72,525000.0,500.0,67.5,262750.0,3
 J. Fleita,63,67,375000.0,2000.0,65.0,188500.0,3
 I. Conté,61,72,350000.0,4000.0,66.5,177000.0,3
 G. Aphrem,53,64,80000.0,500.0,58.5,40250.0,0
 K. Peda,54,67,120000.0,500.0,60.5,60250.0,0
 D. Webster,58,60,130000.0,500.0,59.0,65250.0,0
 N. Zaniolo,49,70,70000.0,500.0,59.5,35250.0,0
 A. Jackson,64,73,575000.0,3000.0,68.5,289000.0,3
 A. Favilli,66,78,1000000.0,1000.0,72.0,500500.0,3
 Lim Chai Min,67,69,725000.0,3000.0,68.0,364000.0,3
 J. Worrall,65,77,750000.0,4000.0,71.0,377000.0,3
 A. Gory,59,72,275000.0,1000.0,65.5,138000.0,3
 A. Al Shammari,57,62,130000.0,3000.0,59.5,66500.0,0
 M. Cancela,53,60,70000.0,2000.0,56.5,36000.0,0
 G. Leo,59,69,220000.0,3000.0,64.0,111500.0,0
 J. Dunne,60,71,240000.0,3000.0,65.5,121500.0,3
 P. Almqvist,51,66,80000.0,500.0,58.5,40250.0,0
 D. Orgill,61,62,275000.0,4000.0,61.5,139500.0,0
 T. Molina,61,68,325000.0,3000.0,64.5,164000.0,0
 Bueno,61,69,300000.0,2000.0,65.0,151000.0,3
 S. Joss,56,65,140000.0,3000.0,60.5,71500.0,0
 D. Stassar,60,68,190000.0,2000.0,64.0,96000.0,0
 T. Regan,61,61,190000.0,2000.0,61.0,96000.0,0
 M. Camara,53,68,110000.0,500.0,60.5,55250.0,0
 G. Sikošek,55,62,100000.0,3000.0,58.5,51500.0,0
 I. Lasicki,56,63,120000.0,1000.0,59.5,60500.0,0
 Y. Saneto,60,60,150000.0,1000.0,60.0,75500.0,0
 S. Al Ghanam,51,57,60000.0,3000.0,54.0,31500.0,0
 G. Ontivero,61,70,350000.0,2000.0,65.5,176000.0,3
 S. Mosquera,66,74,800000.0,500.0,70.0,400250.0,3
 Tiago Volpi,78,80,8500000.0,10000.0,79.0,4255000.0,1
 S. Ajayi,65,75,750000.0,4000.0,70.0,377000.0,3
 B. Barry,56,62,120000.0,2000.0,59.0,61000.0,0
 J. Blyth,58,63,180000.0,2000.0,60.5,91000.0,0
 J. Brown,50,58,45000.0,1000.0,54.0,23000.0,0
 F. El Bakhtaoui,57,64,170000.0,2000.0,60.5,86000.0,0
 A. Al Dawsari,54,66,100000.0,3000.0,60.0,51500.0,0
 F. Barragán,52,70,100000.0,500.0,61.0,50250.0,0
 Dinis Almeida,66,78,1000000.0,2000.0,72.0,501000.0,3
 D. Arshakyan,63,69,475000.0,2000.0,66.0,238500.0,3
 M. Degerlund,61,71,275000.0,1000.0,66.0,138000.0,3
 B. Turan,60,72,275000.0,2000.0,66.0,138500.0,3
 U. N'Nomo,59,69,250000.0,3000.0,64.0,126500.0,0
 M. Stevens,57,71,230000.0,500.0,64.0,115250.0,0
 Álex Pérez,69,74,1200000.0,5000.0,71.5,602500.0,3
 J. Brown,55,74,170000.0,2000.0,64.5,86000.0,0
 S. Hirao,53,64,100000.0,2000.0,58.5,51000.0,0
 M. Contini,68,68,0.0,2000.0,68.0,1000.0,3
 H. Raghfawi,57,66,160000.0,4000.0,61.5,82000.0,0
 L. Sutton,52,60,60000.0,1000.0,56.0,30500.0,0
 S. Bennett,57,61,130000.0,2000.0,59.0,66000.0,0
 G. Zakuani,64,64,300000.0,2000.0,64.0,151000.0,0
 D. Cenaj,58,75,250000.0,1000.0,66.5,125500.0,3
 S. Rebenko,56,63,120000.0,3000.0,59.5,61500.0,0
 T. Shimamura,60,60,130000.0,1000.0,60.0,65500.0,0
 A. Teikeu,66,68,625000.0,3000.0,67.0,314000.0,3
 A. Al Khulaif,56,67,160000.0,3000.0,61.5,81500.0,0
 M. Strohmaier,61,66,250000.0,2000.0,63.5,126000.0,0
 I. Centurión,65,66,475000.0,3000.0,65.5,239000.0,3
 R. Oliver,51,64,70000.0,1000.0,57.5,35500.0,0
 F. Vicari,65,73,675000.0,1000.0,69.0,338000.0,3
 N. Arena,59,70,190000.0,2000.0,64.5,96000.0,0
 D. McNulty,55,58,90000.0,500.0,56.5,45250.0,0
 S. Ryckaert,58,72,230000.0,2000.0,65.0,116000.0,3
 S. Surridge,56,69,170000.0,5000.0,62.5,87500.0,0
 A. Krešić,64,74,625000.0,1000.0,69.0,313000.0,3
 S. Hazem,62,64,275000.0,4000.0,63.0,139500.0,0
 J. Van Cleemput,60,70,240000.0,2000.0,65.0,121000.0,3
 G. Ruyssen,65,70,600000.0,3000.0,67.5,301500.0,3
 L. Zanimacchia,57,76,230000.0,3000.0,66.5,116500.0,3
 G. Guessan,60,65,250000.0,1000.0,62.5,125500.0,0
 K. Anderson,54,65,120000.0,1000.0,59.5,60500.0,0
 C. Pring,56,71,180000.0,4000.0,63.5,92000.0,0
 C. James,58,77,230000.0,2000.0,67.5,116000.0,3
 M. Pejić,56,61,120000.0,3000.0,58.5,61500.0,0
 A. Campion,57,58,140000.0,1000.0,57.5,70500.0,0
 V. Pryyma,67,70,750000.0,3000.0,68.5,376500.0,3
 T. Sandoval,60,78,350000.0,2000.0,69.0,176000.0,3
 J. Torres,58,65,170000.0,2000.0,61.5,86000.0,0
 J. O'Hanlon,58,66,200000.0,500.0,62.0,100250.0,0
 J. Behounek,55,72,150000.0,3000.0,63.5,76500.0,0
 P. Polczak,67,67,550000.0,4000.0,67.0,277000.0,3
 O. Lancashire,63,63,275000.0,2000.0,63.0,138500.0,0
 D. Ortiz,67,72,825000.0,7000.0,69.5,416000.0,3
 B. Osayi-Samuel,57,71,230000.0,2000.0,64.0,116000.0,0
 S. Bradley,64,67,475000.0,5000.0,65.5,240000.0,3
 A. Ranieri,56,69,180000.0,3000.0,62.5,91500.0,0
 R. Wintle,48,58,50000.0,2000.0,53.0,26000.0,0
 Kim Dae Hoong,65,70,600000.0,2000.0,67.5,301000.0,3
 V. Moren,65,69,575000.0,4000.0,67.0,289500.0,3
 F. Del Sole,57,77,230000.0,2000.0,67.0,116000.0,3
 L. Watt,54,70,130000.0,500.0,62.0,65250.0,0
 F. Della Giovanna,60,74,350000.0,500.0,67.0,175250.0,3
 Félix Mathaus,62,70,350000.0,2000.0,66.0,176000.0,3
 M. Pompetti,53,79,130000.0,1000.0,66.0,65500.0,3
 Álex Zalaya,60,76,325000.0,1000.0,68.0,163000.0,3
 Javito,58,66,140000.0,1000.0,62.0,70500.0,0
 S. McWilliams,49,64,60000.0,500.0,56.5,30250.0,0
 O. Adeyemo,58,64,190000.0,6000.0,61.0,98000.0,0
 E. Vertainen,51,64,70000.0,500.0,57.5,35250.0,0
 C. Tanor,50,65,60000.0,2000.0,57.5,31000.0,0
 T. Berra,66,69,650000.0,3000.0,67.5,326500.0,3
 M. Al Qarni,53,62,80000.0,3000.0,57.5,41500.0,0
 L. Østigård,57,74,200000.0,500.0,65.5,100250.0,3
 J. Osborne,51,56,60000.0,2000.0,53.5,31000.0,0
 K. Tribbett,64,65,450000.0,3000.0,64.5,226500.0,0
 R. Cornwall,58,65,160000.0,500.0,61.5,80250.0,0
 Q. Lajami,55,69,180000.0,2000.0,62.0,91000.0,0
 S. Harrison,62,65,300000.0,3000.0,63.5,151500.0,0
 B. Haunstrup,54,65,100000.0,2000.0,59.5,51000.0,0
 I. Sandoval,62,70,425000.0,1000.0,66.0,213000.0,3
 D. Bravo,56,69,150000.0,500.0,62.5,75250.0,0
 M. Beerman,56,77,190000.0,4000.0,66.5,97000.0,3
 J. Laporte,63,69,400000.0,2000.0,66.0,201000.0,3
 Heo Joon Ho,56,64,150000.0,2000.0,60.0,76000.0,0
 C. Schösswendter,68,69,800000.0,10000.0,68.5,405000.0,3
 D. Aimar,66,74,0.0,0.0,70.0,0.0,3
 Kim Jong Min,61,65,300000.0,2000.0,63.0,151000.0,0
 J. Hamilton,51,60,50000.0,500.0,55.5,25250.0,0
 P. Sinnott,54,54,50000.0,500.0,54.0,25250.0,0
 A. González,54,59,100000.0,1000.0,56.5,50500.0,0
 J. Turley,56,57,100000.0,2000.0,56.5,51000.0,0
 N. Venema,62,76,550000.0,2000.0,69.0,276000.0,3
 M. Koné,63,68,375000.0,2000.0,65.5,188500.0,3
 V. Nelsson,51,64,70000.0,2000.0,57.5,36000.0,0
 G. Stendardo,75,75,700000.0,15000.0,75.0,357500.0,1
 D. Greenslade,52,62,70000.0,2000.0,57.0,36000.0,0
 Park Jeong Su,60,63,200000.0,2000.0,61.5,101000.0,0
 J. Elliott,66,72,725000.0,2000.0,69.0,363500.0,3
 G. Harkin,54,54,60000.0,500.0,54.0,30250.0,0
 T. Juel-Nielsen,61,64,230000.0,3000.0,62.5,116500.0,0
 C. Diedhiou,66,66,500000.0,3000.0,66.0,251500.0,3
 D. Okereke,59,71,240000.0,500.0,65.0,120250.0,3
 J. Komar,65,78,825000.0,2000.0,71.5,413500.0,3
 Lee Soon Min,53,62,80000.0,1000.0,57.5,40500.0,0
 Victor Massaia,66,71,725000.0,2000.0,68.5,363500.0,3
 W. Díaz,66,66,0.0,500.0,66.0,250.0,3
 Y. Severin,62,74,400000.0,2000.0,68.0,201000.0,3
 K. Machida,61,75,400000.0,2000.0,68.0,201000.0,3
 J. Lozano,67,67,475000.0,2000.0,67.0,238500.0,3
 P. Mamić,57,66,160000.0,1000.0,61.5,80500.0,0
 T. Attis,56,73,200000.0,1000.0,64.5,100500.0,0
 Pomareta,61,70,300000.0,2000.0,65.5,151000.0,3
 J. Salze,65,65,400000.0,3000.0,65.0,201500.0,3
 A. Keenan,55,55,70000.0,500.0,55.0,35250.0,0
 A. Lazutkin,60,70,275000.0,4000.0,65.0,139500.0,3
 A. Eastham,64,68,475000.0,3000.0,66.0,239000.0,3
 I. Diédhiou,60,68,240000.0,2000.0,64.0,121000.0,0
 J. Gowling,59,59,90000.0,2000.0,59.0,46000.0,0
 J. Delgadillo,62,69,350000.0,4000.0,65.5,177000.0,3
 R. Sharahili,56,61,120000.0,4000.0,58.5,62000.0,0
 J. Reiners,54,72,140000.0,1000.0,63.0,70500.0,0
 J. O'Connell,64,72,550000.0,4000.0,68.0,277000.0,3
 D. Viera,72,76,2300000.0,9000.0,74.0,1154500.0,1
 Z. Hakeem,54,72,140000.0,2000.0,63.0,71000.0,0
 E. Segura,62,77,525000.0,500.0,69.5,262750.0,3
 G. Malki,49,54,45000.0,1000.0,51.5,23000.0,0
 S. Ramírez,63,67,375000.0,1000.0,65.0,188000.0,3
 S. Nattestad,62,70,350000.0,2000.0,66.0,176000.0,3
 N. Maná,57,61,160000.0,2000.0,59.0,81000.0,0
 A. Agouda,55,70,170000.0,1000.0,62.5,85500.0,0
 M. Mayer,57,64,170000.0,2000.0,60.5,86000.0,0
 S. Kennedy O'Connor,49,64,60000.0,500.0,56.5,30250.0,0
 N. Mbo,57,65,140000.0,2000.0,61.0,71000.0,0
 R. Liburd,57,62,160000.0,3000.0,59.5,81500.0,0
 L. Burt,54,77,150000.0,4000.0,65.5,77000.0,3
 L. Mandeville,55,64,120000.0,2000.0,59.5,61000.0,0
 G. Fanucchi,55,66,150000.0,1000.0,60.5,75500.0,0
 I. Khune,77,77,6000000.0,1000.0,77.0,3000500.0,1
 S. van Looy,60,68,210000.0,1000.0,64.0,105500.0,0
 T. Jacobsen,51,72,90000.0,2000.0,61.5,46000.0,0
 A. McQueen,57,65,150000.0,2000.0,61.0,76000.0,0
 L. Colville,56,70,190000.0,2000.0,63.0,96000.0,0
 A. Arroyo,55,72,150000.0,500.0,63.5,75250.0,0
 Luís Rocha,65,65,400000.0,3000.0,65.0,201500.0,3
 M. Velásquez,63,63,275000.0,1000.0,63.0,138000.0,0
 E. Pogatetz,68,68,375000.0,15000.0,68.0,195000.0,3
 W. Tchuameni,60,71,300000.0,1000.0,65.5,150500.0,3
 S. Gutiérrez,56,65,140000.0,500.0,60.5,70250.0,0
 Flávio,67,78,1100000.0,5000.0,72.5,552500.0,3
 E. Cobbaut,59,71,210000.0,2000.0,65.0,106000.0,3
 A. Traorè,53,70,110000.0,500.0,61.5,55250.0,0
 S. Giuliano,54,69,130000.0,2000.0,61.5,66000.0,0
 J. Jaimes,53,67,100000.0,500.0,60.0,50250.0,0
 Fran Pérez,68,68,625000.0,6000.0,68.0,315500.0,3
 S. Jhingan,61,70,0.0,0.0,65.5,0.0,3
 S. Pispas,59,73,300000.0,500.0,66.0,150250.0,3
 M. Aseri,54,57,70000.0,4000.0,55.5,37000.0,0
 M. Bonne,58,66,200000.0,3000.0,62.0,101500.0,0
 C. Vernam,54,69,150000.0,2000.0,61.5,76000.0,0
 I. Ayyildiz,56,59,130000.0,2000.0,57.5,66000.0,0
 G. Blackwood,56,66,150000.0,1000.0,61.0,75500.0,0
 L. Vargas,62,69,350000.0,3000.0,65.5,176500.0,3
 K. Wilson,64,64,300000.0,4000.0,64.0,152000.0,0
 Kim Sung Ju,58,71,220000.0,1000.0,64.5,110500.0,0
 N. Wouters,57,65,180000.0,2000.0,61.0,91000.0,0
 P. Gazzaniga,70,75,1500000.0,6000.0,72.5,753000.0,3
 V. Koval,58,62,180000.0,1000.0,60.0,90500.0,0
 Oh Ban Seok,70,70,1100000.0,6000.0,70.0,553000.0,3
 A. Hunter,58,72,300000.0,2000.0,65.0,151000.0,3
 A. Sané,59,70,240000.0,4000.0,64.5,122000.0,0
 I. Runje,66,68,625000.0,3000.0,67.0,314000.0,3
 Peixotacinho,63,63,190000.0,4000.0,63.0,97000.0,0
 A. McGowan,55,65,110000.0,1000.0,60.0,55500.0,0
 W. Fonguck,48,65,60000.0,1000.0,56.5,30500.0,0
 V. Stojković,70,70,1000000.0,15000.0,70.0,507500.0,3
 A. Al Dohim,61,70,300000.0,6000.0,65.5,153000.0,3
 Julio,64,71,525000.0,3000.0,67.5,264000.0,3
 J. Ávila,69,75,1200000.0,3000.0,72.0,601500.0,3
 M. Madsen,50,65,60000.0,1000.0,57.5,30500.0,0
 A. Al Hajji,55,65,140000.0,2000.0,60.0,71000.0,0
 J. Kitolano,52,67,80000.0,500.0,59.5,40250.0,0
 P. Dárdai,56,75,200000.0,3000.0,65.5,101500.0,3
 M. Risso,70,70,1100000.0,10000.0,70.0,555000.0,3
 P. Maneschijn,56,68,170000.0,1000.0,62.0,85500.0,0
 J. Holt,50,64,60000.0,1000.0,57.0,30500.0,0
 D. Kutesa,55,75,170000.0,3000.0,65.0,86500.0,3
 D. Ceter,61,78,450000.0,1000.0,69.5,225500.0,3
 Rafael Amorim,67,67,575000.0,4000.0,67.0,289500.0,3
 T. Yanagi,58,75,230000.0,1000.0,66.5,115500.0,3
 E. Girdvainis,64,69,500000.0,3000.0,66.5,251500.0,3
 C. Ndiaye,60,69,300000.0,2000.0,64.5,151000.0,0
 N. Cherubin,70,70,1000000.0,4000.0,70.0,502000.0,3
 S. Wharton,58,76,230000.0,2000.0,67.0,116000.0,3
 B. Shaw,55,65,130000.0,2000.0,60.0,66000.0,0
 K. Jackson,55,64,140000.0,2000.0,59.5,71000.0,0
 D. Wouters,63,73,425000.0,2000.0,68.0,213500.0,3
 D. Barbir,61,78,400000.0,4000.0,69.5,202000.0,3
 Y. Duk,62,62,275000.0,4000.0,62.0,139500.0,0
 S. Lomónaco,56,72,200000.0,2000.0,64.0,101000.0,0
 P. Fritsch,55,75,150000.0,4000.0,65.0,77000.0,3
 C. Melody,52,63,80000.0,500.0,57.5,40250.0,0
 G. Lloris,64,73,575000.0,6000.0,68.5,290500.0,3
 M. Brink,52,63,70000.0,2000.0,57.5,36000.0,0
 S. Starke Hedlund,61,69,300000.0,1000.0,65.0,150500.0,3
 D. Noone,51,60,60000.0,500.0,55.5,30250.0,0
 A. Al Hbeab,60,68,240000.0,3000.0,64.0,121500.0,0
 Marteli,65,65,0.0,0.0,65.0,0.0,3
 S. Mauritz-Hansen,58,63,180000.0,1000.0,60.5,90500.0,0
 M. Guanini,67,75,925000.0,7000.0,71.0,466000.0,3
 B. Fernández,63,68,450000.0,500.0,65.5,225250.0,3
 J. Quiñones,68,70,850000.0,2000.0,69.0,426000.0,3
 E. Roggio,57,68,190000.0,2000.0,62.5,96000.0,0
 A. Henríquez,72,72,950000.0,5000.0,72.0,477500.0,3
 J. Senior,55,69,160000.0,2000.0,62.0,81000.0,0
 K. Danso,61,76,400000.0,3000.0,68.5,201500.0,3
 S. Bozhin,60,69,250000.0,3000.0,64.5,126500.0,0
 C. Lokoli-Ngoy,54,71,150000.0,1000.0,62.5,75500.0,0
 F. Schubert,56,65,160000.0,3000.0,60.5,81500.0,0
 M. Marino,56,66,170000.0,2000.0,61.0,86000.0,0
 A. May,58,65,190000.0,3000.0,61.5,96500.0,0
 S. Nelson,64,70,500000.0,3000.0,67.0,251500.0,3
 I. Samba,55,69,150000.0,1000.0,62.0,75500.0,0
 L. Kelly,54,71,120000.0,3000.0,62.5,61500.0,0
 R. Mierez,56,70,210000.0,2000.0,63.0,106000.0,0
 N. Konstandopoulos,52,65,90000.0,1000.0,58.5,45500.0,0
 F. Mortensen,50,64,60000.0,1000.0,57.0,30500.0,0
 N. Castrillón,57,69,190000.0,500.0,63.0,95250.0,0
 G. Boylan,55,63,110000.0,500.0,59.0,55250.0,0
 D. Briceño,65,65,375000.0,500.0,65.0,187750.0,3
 J. Larsson,56,68,140000.0,500.0,62.0,70250.0,0
 M. Figueroa,61,69,300000.0,1000.0,65.0,150500.0,3
 A. Qollaku,55,66,120000.0,2000.0,60.5,61000.0,0
 I. Shinozuka,55,65,140000.0,2000.0,60.0,71000.0,0
 Tachi,60,77,325000.0,3000.0,68.5,164000.0,3
 K. Miroszka,50,65,60000.0,500.0,57.5,30250.0,0
 J. Burn,59,70,240000.0,2000.0,64.5,121000.0,0
 E. Golenkov,57,75,230000.0,2000.0,66.0,116000.0,3
 N. Depuy,57,63,170000.0,2000.0,60.0,86000.0,0
 D. Vitturini,61,76,425000.0,2000.0,68.5,213500.0,3
 F. Sturing,59,71,220000.0,1000.0,65.0,110500.0,3
 M. Al Harthi,58,64,190000.0,2000.0,61.0,96000.0,0
 C. Huérfano,55,63,130000.0,1000.0,59.0,65500.0,0
 F. Knudsen,66,78,900000.0,1000.0,72.0,450500.0,3
 R. Gyselinck,60,67,230000.0,2000.0,63.5,116000.0,0
 G. Mancini,60,68,240000.0,1000.0,64.0,120500.0,0
 M. Al Fatil,63,69,400000.0,6000.0,66.0,203000.0,3
 F. N'Goma,56,63,150000.0,2000.0,59.5,76000.0,0
 K. Spence,58,74,275000.0,2000.0,66.0,138500.0,3
 M. Pereira Lage,60,72,300000.0,1000.0,66.0,150500.0,3
 J. López,69,70,950000.0,3000.0,69.5,476500.0,3
 B. Jackson,55,64,120000.0,4000.0,59.5,62000.0,0
 H. Kori,57,67,160000.0,2000.0,62.0,81000.0,0
 T. López,63,74,450000.0,2000.0,68.5,226000.0,3
 I. Safeev,55,63,110000.0,4000.0,59.0,57000.0,0
 P. Doyle,51,66,80000.0,500.0,58.5,40250.0,0
 J. Kvída,63,71,375000.0,2000.0,67.0,188500.0,3
 F. Martorell,66,66,110000.0,1000.0,66.0,55500.0,3
 S. Vučur,68,73,1000000.0,6000.0,70.5,503000.0,3
 M. Yamada,56,64,130000.0,2000.0,60.0,66000.0,0
 A. Egan,51,68,80000.0,500.0,59.5,40250.0,0
 F. Muslera,82,82,16500000.0,40000.0,82.0,8270000.0,2
 Fabio,67,67,600000.0,8000.0,67.0,304000.0,3
 D. Ogawa,56,59,110000.0,1000.0,57.5,55500.0,0
 R. Córdoba,65,67,525000.0,500.0,66.0,262750.0,3
 G. Karlen,58,69,240000.0,3000.0,63.5,121500.0,0
 M. Wallace,66,69,675000.0,3000.0,67.5,339000.0,3
 M. Roberts,62,62,160000.0,4000.0,62.0,82000.0,0
 J. Bamert,59,78,275000.0,2000.0,68.5,138500.0,3
 Y. Muñoz,52,62,80000.0,1000.0,57.0,40500.0,0
 W. Mazzantti,58,69,210000.0,2000.0,63.5,106000.0,0
 J. Hanson,55,72,150000.0,1000.0,63.5,75500.0,0
 L. Abram,63,72,0.0,0.0,67.5,0.0,3
 A. Sampsted,54,68,130000.0,500.0,61.0,65250.0,0
 D. Maietta,74,74,1500000.0,40000.0,74.0,770000.0,1
 J. Richards,51,67,80000.0,2000.0,59.0,41000.0,0
 M. Somma,64,72,550000.0,2000.0,68.0,276000.0,3
 E. Moberg,65,65,400000.0,4000.0,65.0,202000.0,3
 Diego Ivo,67,68,675000.0,6000.0,67.5,340500.0,3
 P. Matricardi,64,70,500000.0,3000.0,67.0,251500.0,3
 D. Monsalve,69,69,600000.0,2000.0,69.0,301000.0,3
 T. Hornby-Forbes,56,68,160000.0,6000.0,62.0,83000.0,0
 L. Crescenzi,60,66,220000.0,1000.0,63.0,110500.0,0
 Icaro,66,66,500000.0,3000.0,66.0,251500.0,3
 N. Chesmain,50,66,60000.0,1000.0,58.0,30500.0,0
 R. Paz,61,66,325000.0,1000.0,63.5,163000.0,0
 N. Kovalev,55,65,120000.0,4000.0,60.0,62000.0,0
 L. Lacunza,53,70,100000.0,1000.0,61.5,50500.0,0
 R. Vinderslev,50,67,60000.0,2000.0,58.5,31000.0,0
 S. Gartenmann,61,73,325000.0,2000.0,67.0,163500.0,3
 E. Pezzi,60,60,160000.0,1000.0,60.0,80500.0,0
 S. Ylätupa,54,67,120000.0,500.0,60.5,60250.0,0
 M. Ramkilde,53,68,120000.0,2000.0,60.5,61000.0,0
 A. Lavenant,60,70,275000.0,3000.0,65.0,139000.0,3
 J. Dehn Andersen,59,68,210000.0,2000.0,63.5,106000.0,0
 C. Rodríguez,67,70,750000.0,7000.0,68.5,378500.0,3
 M. Al Saeed,50,59,45000.0,2000.0,54.5,23500.0,0
 S. Pearson,60,61,170000.0,2000.0,60.5,86000.0,0
 C. Uche,50,63,60000.0,500.0,56.5,30250.0,0
 D. Byrtek,62,65,300000.0,2000.0,63.5,151000.0,0
 Julen López,63,73,475000.0,3000.0,68.0,239000.0,3
 B. Wright,59,67,240000.0,2000.0,63.0,121000.0,0
 E. Bellander,58,64,190000.0,1000.0,61.0,95500.0,0
 D. Antwi,57,64,170000.0,1000.0,60.5,85500.0,0
 K. Ono,61,61,190000.0,2000.0,61.0,96000.0,0
 V. Gatica,58,68,220000.0,1000.0,63.0,110500.0,0
 E. Lobjanidze,59,64,220000.0,5000.0,61.5,112500.0,0
 H. Mendes,57,67,140000.0,1000.0,62.0,70500.0,0
 F. Moncur,50,61,50000.0,2000.0,55.5,26000.0,0
 C. McGilp,50,65,60000.0,1000.0,57.5,30500.0,0
 J. Thomas,48,61,50000.0,1000.0,54.5,25500.0,0
 T. Davies,60,65,220000.0,3000.0,62.5,111500.0,0
 Fabricio,79,81,10500000.0,60000.0,80.0,5280000.0,1
 V. Kovačević,66,71,725000.0,4000.0,68.5,364500.0,3
 Oh Do Hyeon,63,70,400000.0,2000.0,66.5,201000.0,3
 N. Canavessio,61,69,300000.0,2000.0,65.0,151000.0,3
 L. Sánchez,68,68,650000.0,9000.0,68.0,329500.0,3
 C. Rowan,55,71,150000.0,4000.0,63.0,77000.0,0
 Álex García,61,67,275000.0,7000.0,64.0,141000.0,0
 K. Itakura,60,70,240000.0,1000.0,65.0,120500.0,3
 J. Clackstone,54,68,130000.0,2000.0,61.0,66000.0,0
 E. Onariase,58,69,180000.0,1000.0,63.5,90500.0,0
 M. Kennedy,54,64,100000.0,500.0,59.0,50250.0,0
 A. Fägerhag,51,66,80000.0,500.0,58.5,40250.0,0
 B. Thomas-Asante,57,71,220000.0,2000.0,64.0,111000.0,0
 V. Mouangue,56,66,120000.0,2000.0,61.0,61000.0,0
 J. Peffer,57,67,180000.0,2000.0,62.0,91000.0,0
 A. Fallatah,62,67,325000.0,3000.0,64.5,164000.0,0
 R. Lowry,57,64,140000.0,1000.0,60.5,70500.0,0
 S. Haugen,57,70,200000.0,1000.0,63.5,100500.0,0
 E. Starita,55,65,140000.0,1000.0,60.0,70500.0,0
 K. Vermeer,78,78,7000000.0,15000.0,78.0,3507500.0,1
 M. De Luca,60,74,350000.0,4000.0,67.0,177000.0,3
 S. Humphrys,58,70,210000.0,1000.0,64.0,105500.0,0
 Diego Alende,65,75,600000.0,4000.0,70.0,302000.0,3
 L. Croll,58,67,180000.0,2000.0,62.5,91000.0,0
 J. Kamata,61,61,160000.0,3000.0,61.0,81500.0,0
 T. Bakinson,49,66,60000.0,2000.0,57.5,31000.0,0
 S. Osorio,49,64,70000.0,500.0,56.5,35250.0,0
 A. Daí,56,56,60000.0,1000.0,56.0,30500.0,0
 R. Manning,51,71,80000.0,500.0,61.0,40250.0,0
 A. Castillo,53,63,90000.0,500.0,58.0,45250.0,0
 M. Thorbjörnsson,64,64,350000.0,2000.0,64.0,176000.0,0
 T. Rieder,60,68,240000.0,3000.0,64.0,121500.0,0
 T. Masushima,63,63,220000.0,2000.0,63.0,111000.0,0
 G. Peers,59,59,110000.0,500.0,59.0,55250.0,0
 T. Lowery,49,66,60000.0,2000.0,57.5,31000.0,0
 J. Sokolik,63,69,400000.0,4000.0,66.0,202000.0,3
 F. Bjørkan,52,60,50000.0,500.0,56.0,25250.0,0
 S. Zinni,55,62,110000.0,1000.0,58.5,55500.0,0
 S. Whyte,49,57,45000.0,500.0,53.0,22750.0,0
 I. Keita,54,68,160000.0,500.0,61.0,80250.0,0
 L. Lindsay,64,74,625000.0,2000.0,69.0,313500.0,3
 A. Azbague,56,66,160000.0,1000.0,61.0,80500.0,0
 A. Segbia,55,66,130000.0,2000.0,60.5,66000.0,0
 D. Telford,56,68,170000.0,6000.0,62.0,88000.0,0
 João Lima,58,69,200000.0,1000.0,63.5,100500.0,0
 I. Boye,55,66,140000.0,1000.0,60.5,70500.0,0
 I. Žunić,65,66,475000.0,9000.0,65.5,242000.0,3
 D. Byrne,57,61,130000.0,500.0,59.0,65250.0,0
 M. Perrotta,62,70,350000.0,1000.0,66.0,175500.0,3
 J. Moreno,66,77,850000.0,500.0,71.5,425250.0,3
 C. Johansson,63,70,400000.0,1000.0,66.5,200500.0,3
 P. Lima,63,69,400000.0,3000.0,66.0,201500.0,3
 Y. Dieudonne,52,62,70000.0,2000.0,57.0,36000.0,0
 H. Starostzik,64,68,475000.0,4000.0,66.0,239500.0,3
 R. Santos,62,73,425000.0,2000.0,67.5,213500.0,3
 G. Shaw,57,62,160000.0,1000.0,59.5,80500.0,0
 M. Quiroga,65,65,500000.0,4000.0,65.0,252000.0,3
 N. Dohn,50,65,60000.0,1000.0,57.5,30500.0,0
 L. Lemoine,61,79,400000.0,3000.0,70.0,201500.0,3
 M. Al Otaibi,54,60,100000.0,3000.0,57.0,51500.0,0
 D. Horst,67,67,525000.0,5000.0,67.0,265000.0,3
 J. Kade,56,67,150000.0,3000.0,61.5,76500.0,0
 R. Paredes,57,69,180000.0,1000.0,63.0,90500.0,0
 J. Charquero,62,62,300000.0,2000.0,62.0,151000.0,0
 J. Bird,51,67,70000.0,1000.0,59.0,35500.0,0
 R. Glatzel,60,69,300000.0,2000.0,64.5,151000.0,0
 A. Whitmore,58,66,170000.0,2000.0,62.0,86000.0,0
 S. Al Yami,63,70,400000.0,6000.0,66.5,203000.0,3
 O. Camilo,60,71,325000.0,500.0,65.5,162750.0,3
 R. Pyke,57,70,200000.0,2000.0,63.5,101000.0,0
 F. Shomotun,55,69,180000.0,1000.0,62.0,90500.0,0
 J. Benhaim,54,69,130000.0,2000.0,61.5,66000.0,0
